sp19_student,Clemson University,Computer Science,https://www.clemson.edu/cecas/departments/computing/people/faculty/index.html
sp19_student,Southern Illinois University,Computer Science,https://cs.siu.edu/faculty-staff/continuing_faculty.php
sp19_student,Rose Hulman Institute of Technology,Computer Science & Software Engineering,https://www.rose-hulman.edu/academics/academic-departments/computer-science-software-engineering/faculty-and-staff.html
sp19_student,University of Toronto,Electrical and Computer Engineering,https://www.ece.utoronto.ca/faculty/directory/
sp19_student,Syracuse University,Computer Science,http://eng-cs.syr.edu/our-departments/electrical-engineering-and-computer-science/people/?filter=*
sp19_student,Stevens Institute of Technology,Computer Science,https://www.stevens.edu/schaefer-school-engineering-science/departments/computer-science/faculty-staff
sp19_student,Case Western Reserve University,Computer Science,http://engineering.case.edu/eecs/faculty-staff
sp19_student,UC Berkeley,Computer Science,https://www2.eecs.berkeley.edu/Faculty/Lists/CS/faculty.html
sp19_student,The University of Hong Kong,Computer Science,https://www.cs.hku.hk/people/academic.jsp
sp19_student,National University of Singapore ,Computer Science ,https://www.comp.nus.edu.sg/about/depts/cs/faculty/
sp19_student,University of Oxford,ENGINEERING,https://www.eng.ox.ac.uk/people/
sp19_student,Boston College,Computer Science ,https://www.bc.edu/content/bc-web/schools/mcas/faculty.html#computer_science
sp19_student,Elmhurst College,Computer Science,https://www.elmhurst.edu/academics/departments/computer-science-information-systems/faculty/
sp19_student,The Hong Kong University of Science and Technology,Computer Science and Engineering,https://www.cse.ust.hk/admin/people/faculty/
sp19_student,"University of Minnesota, Morris",Computer Science,https://academics.morris.umn.edu/computer-science/computer-science-faculty
sp19_student,Carnegie Mellon University,Civil and Environmental Engineering,https://www.cmu.edu/cee/people/faculty/index.html
sp19_student,Florida State University,Computer Science,https://www.cs.fsu.edu/department/faculty/
sp19_student,Fordham University,Computer and Information Science,"
https://www.fordham.edu/info/25112/cis_faculty_and_administration"
sp19_student,University of Missouri,Electrical Engineering and Computer Science ,https://engineering.missouri.edu/academics/eecs/eecs-faculty/
sp19_student,University of San Francisco,Computer Science ,https://www.usfca.edu/arts-sciences/undergraduate-programs/computer-science/faculty
sp19_student,Haverford College,Computer science,https://www.haverford.edu/computer-science/faculty-staff
sp19_student,University of Pittsburgh,Computer Science,http://sci.pitt.edu/faculty-and-research/faculty/
sp19_student,Rose Hulman Institute of Technology,Electrical & Computer Engineering,https://www.rose-hulman.edu/academics/academic-departments/electrical-computer-engineering/faculty-and-staff.html
sp19_student,University of Hawaii,Civil and Environmental Engineering,http://www.cee.hawaii.edu/faculty-staff-main/
sp19_student,University of Utah,Compute Science,http://www.cs.utah.edu/people/faculty/
sp19_student,Princeton University,Electrical Engineering,http://ee.princeton.edu/people/faculty
sp19_student,Harvard University,Electrical Engineering,https://www.seas.harvard.edu/electrical-engineering/people
sp19_student,Depaul University,Computer Science,https://www.cdm.depaul.edu/Faculty-and-Staff/Pages/Faculty.aspx?ftype=soc&selectedareataught=&lastnamefilter=ALL&level=-1
sp19_student,University of Surrey,Computer Science,https://www.surrey.ac.uk/department-computer-science/people/academic-staff
sp19_student,California State University Long Beach,Computer Engineering & Computer Science,http://web.csulb.edu/colleges/coe/cecs/faculty/index.shtml
sp19_student,University of Washington,Electrical Engineering,https://www.ece.uw.edu/faculty/
sp19_student,University of Washington,Computer Science,https://www.cs.washington.edu/people/faculty
sp19_student,Florida Atlantic University,Computer & Electrical Engineering & Computer Science,http://www.ceecs.fau.edu/directory/
sp19_student,American University,Computer Science,https://www.american.edu/cas/cs/faculty.cfm
sp19_student,Lehigh University,Computer Science & Engineering,https://engineering.lehigh.edu/cse/faculty
sp19_student,Biola University,Computer Science,https://www.biola.edu/computer-science-bs/faculty
sp19_student,Vassar College,Computer Science,https://computerscience.vassar.edu/bios/
sp19_student,University of Michigan,Electrical Engineering and Computer Science,https://www.eecs.umich.edu/eecs/faculty/eecsfaculty.html
sp19_student,Duke University ,Biological Engineering,https://ece.duke.edu/faculty/computer-engineering
sp19_student,De Anza College,Computer Information Systems,https://www.deanza.edu/cis/faculty.html
sp19_student,University of Evansville,Electrical Engineering and Computer Science,https://www.evansville.edu/majors/eecs/faculty.cfm
sp19_student,Colorado School of Mines,Computer Science,https://cs.mines.edu/faculty-and-staff/
sp19_student,Computer and Information Science,Computer Science,https://cs.uoregon.edu/people/faculty
sp19_student,University of Massachusetts Boston,Computer Science,https://www.umb.edu/academics/csm/computer_science/faculty
sp19_student,Univeristy of Kentucky,Computer Science,http://www.engr.uky.edu/research-faculty/departments/computer-science/people/faculty
sp19_student,Utah State University,Computer Science,https://cs.usu.edu/people/faculty/index
sp19_student,Cal Poly,Computer Science and Software Engineering,https://csc.calpoly.edu
sp19_student,IIT Hyderabad,Computer Science and Engineering,https://cse.iith.ac.in/people/faculty.html
sp19_student,UC Berkeley,Electrical Engineering,https://www2.eecs.berkeley.edu/Faculty/Lists/EE/faculty.html
sp19_student,Davidison,Mathematics and Computer Science,https://www.davidson.edu/academics/mathematics-and-computer-science/faculty-and-staff
sp19_student,University of Kansas,Electrical Engineering and Computer Science,https://eecs.ku.edu/faculty
sp19_student,Trident University,Computer Science,https://www.trident.edu/why-trident/our-people/faculty/?fc=b-s-computer-science
sp19_student,City University of Hong Kong,Computer Science,https://www.cs.cityu.edu.hk/people/academic_staff.html
sp19_student,USC,Electrical and Computer Engineering,https://minghsiehee.usc.edu/directory/faculty/
sp19_student,Worcester Polytechnic Institute,Computer Science,https://www.wpi.edu/academics/departments/computer-science/faculty-staff
sp19_student,Swarthmore College,Computer Science,https://www.swarthmore.edu/computer-science/faculty-staff
sp19_student,Unversity of Liverpool,Computer Science,https://www.liverpool.ac.uk/computer-science/people/
sp19_student,Illinois State University ,InformationTechnology,https://it.illinoisstate.edu/faculty-staff/
sp19_student,UT Dallas,Computer Science,https://cs.utdallas.edu/people/faculty/
sp19_student,University of Montreal,Computer Science,https://en.diro.umontreal.ca/department-directory/professeurs/
sp19_student,SouthWest University,Computer Science,https://www.southwestern.edu/math-and-computer-science/our-faculty/
sp19_student,Massachusetts Institute of Technology,Aeronautical Engineering,https://aeroastro.mit.edu/faculty-research/faculty-list
sp19_student,Cornell University ,Computer Science,https://www.cs.cornell.edu/people/faculty
sp19_student,Arizona State University,"Electrical, Computer and Energy Engineering",https://ecee.engineering.asu.edu/tenured-and-tenure-track-faculty/
sp19_student,Middlebury College,Computer Science,http://www.middlebury.edu/academics/cs/faculty
sp19_student,Texas A&M,Computer Science and Engineering,https://engineering.tamu.edu/cse/profiles/index.html
sp19_student,Virginia Tech,Computer Science,https://cs.vt.edu/People/Faculty.html
sp19_student,Wake Forest University,Computer Science,http://college.wfu.edu/cs/people/cs-faculty
sp19_student,Simon Fraser University,Computer Science,http://www.sfu.ca/computing/people/faculty.html
sp19_student,Tulane University,Computer Science,https://www2.tulane.edu/sse/cs/faculty/
sp19_student,University of Tennessee,Computer Science,http://www.eecs.utk.edu/people/faculty/
sp19_student,Wayne State University,Computer Science,http://engineering.wayne.edu/cs/faculty.php
sp19_student,University of Kansas,Bioengineering,http://bio.engr.ku.edu/people#Core_Faculty
sp19_student,UC Irvine,Electrical Engineering and Computer Science,http://engineering.uci.edu/directory/dept/eecs
sp19_student,Northwestern University,Civil and Environmental Engineering,https://www.mccormick.northwestern.edu/civil-environmental/people/faculty/
sp19_student,West Virginia University ,Computer Science,https://lcsee.statler.wvu.edu/faculty-and-staff
sp19_student,University of Maine,Computer Science,https://umaine.edu/cs/computer-science-faculty/
sp19_student,IIT Kanpur,Computer Science,https://www.cse.iitk.ac.in/pages/Faculty.html
sp19_student,SUNY Buffalo,Computer Science,http://engineering.buffalo.edu/computer-science-engineering/people/faculty-directory.html
sp19_student,California State University East Bay,Computer Science,https://www.csueastbay.edu/cs/faculty-office-hours/faculty-profiles.html
sp19_student,Carthage College,Computer Science,https://www.carthage.edu/computer-science/faculty/
sp19_student,Regis University,Computer Science,https://www.regis.edu/CCIS/Academics/Departments-and-Faculty/Computer-Science.aspx
sp19_student,Unversity of Liverpool,Electrical Enginnering and Electronics,https://www.liverpool.ac.uk/electrical-engineering-and-electronics/staff/
sp19_student,Bethel College,Math and Computer Science,https://www.bethel.edu/undergrad/academics/math-cs/faculty
sp19_student,University College London,Computer Science,http://www.cs.ucl.ac.uk/people/
sp19_student,Rugster University,Computer Science,https://www.cs.rutgers.edu/people/faculty/professors
sp19_student,Michigan Technological University,Computer Science,https://www.mtu.edu/cs/department/faculty-staff/
sp19_student,Gonzaga University,Computer Science,https://www.gonzaga.edu/school-of-engineering-applied-science/degrees-and-programs/computer-science/faculty
sp19_student,University College London,Electrical Enginnering and Electronics,https://www.ucl.ac.uk/electronic-electrical-engineering/people/academic-staff
sp19_student,Stanford,Bioengineering,https://bioengineering.stanford.edu/people/faculty
sp19_student,Arizona State University,"Engineering of Matter, Transport and Energy",https://semte.engineering.asu.edu/faculty/
fa19_student,University of Illinois at Urbana-Champaign,Chemistry,https://chemistry.illinois.edu/directory/faculty-by-type
fa19_student,Kansas State University,Computer Science,https://www.cs.ksu.edu/people/faculty/
fa19_student,Indiana University Bloomington,Computer Science,https://cs.indiana.edu/faculty-directory/index.html?&type=2&aca_dept=1
fa19_student,Missouri University of Science and Technology,Computer Science,https://cs.mst.edu/faculty-and-staff/faculty-directory/
fa19_student,Cornell University ,Information Science,https://infosci.cornell.edu/people/faculty
fa19_student,UNSW Sydney,Computer Science and Engineering,https://www.engineering.unsw.edu.au/computer-science-engineering/academic-profiles/cse-academic-profiles
fa19_student,"McMaster University, Canada",Computing and Software,https://www.eng.mcmaster.ca/cas/people/faculty
fa19_student,Rutgers University,Statistics,https://statistics.rutgers.edu/people-pages/faculty
fa19_student,Viriginia Tech,Mechanical Engineering,http://www.me.vt.edu/people/faculty/
fa19_student,Purdue University,Engineering,https://engineering.purdue.edu/Engr/People/ptDirectory
fa19_student,The University of Hong Kong,Electrical and Electronic Engineering,https://www.eee.hku.hk/people/
fa19_student,Harvard University,Bioengineering,https://www.seas.harvard.edu/bioengineering/people
fa19_student,Cornell University ,Computational Biology,https://compbio.cornell.edu/people/faculty/
fa19_student,Eastern Illinois University,Engineering,https://www.eiu.edu/engineering/faculty.php
fa19_student,McNeese State University,Electrical Engineering & Computer Science,https://www.mcneese.edu/sem/eecs/faculty-staff/
fa19_student,University of Puerto Rico -Mayaguez,Computer Science and Engineering,https://www.uprm.edu/cse/faculty/
fa19_student,Northern Arizona University,School of Informatics Computing and Cyber Systems,https://nau.edu/school-of-informatics-computing-and-cyber-systems/faculty/
fa19_student,UMass Lowell,Computer Science,https://www.uml.edu/Sciences/computer-science/faculty/
fa19_student,University of Waterloo,Electrical and Computer Engineering,https://uwaterloo.ca/electrical-computer-engineering/about/people/group/28
fa19_student,University of Missouri,Information Technology,https://engineering.missouri.edu/academics/it/it-faculty/
fa19_student,Western Illinois University,Computer Science,http://www.wiu.edu/cbt/computer_science/contact.php
fa19_student,Queen's University,Electrical and Computer Engineering,https://www.ece.queensu.ca/people/faculty.html
fa19_student,Stanford University,Electrical Engineering,https://ee.stanford.edu/people/faculty
fa19_student,Louisiana State University,Computer Science & Engineering,https://www.lsu.edu/eng/cse/people/faculty/index.php
fa19_student,Rutgers University,Electrical & Computer Engineering,https://www.ece.rutgers.edu/fac
fa19_student,Virginia Tech,Electrical and Computer Engineering,https://ece.vt.edu/people/faculty
fa19_student,California Institute of Technology,Electrical Engineering,http://ee.caltech.edu/people
fa19_student,University of Hawaii at Manoa,Information and Computer Sciences,http://www.ics.hawaii.edu/people/
fa19_student,Prudue University,Computer Science,https://www.cs.purdue.edu/people/faculty/index.html
fa19_student,Northwestern University,Department of Computer Science,https://www.mccormick.northwestern.edu/computer-science/people/faculty.html
fa19_student,University of Wisconsin-Madison,Department of Genetics,https://genetics.wisc.edu/genetics-faculty/
fa19_student,Goldsmiths University of London,Computing,https://www.gold.ac.uk/computing/people/
fa19_student,Truman State University,Computer Science,https://www.truman.edu/majors-programs/majors-minors/computer-science-major/computer-science-faculty-staff/
fa19_student,Columbia Law School,Law school,https://www.law.columbia.edu/faculty?role=103
fa19_student,"UCONN, Connecticut",Computer Science,https://www.cse.uconn.edu/people/faculty/
fa19_student,Northern Illinois University,Engineering,https://www.niu.edu/ceet/about/faculty-and-instructors/index.shtml
fa19_student,University Of Utah,Elelectrical & Computer Engineering,https://www.ece.utah.edu/faculty
fa19_student,FIorida Institute of Technology,Computer Engineering and Sciences,https://www.fit.edu/faculty-profiles/
fa19_student,Yale University,Electrical Engineering,https://seas.yale.edu/faculty-research/faculty-directory
fa19_student,Oregon State University,Robotics,https://robotics.oregonstate.edu/faculty
fa19_student,University of Alberta,Computer Science,https://www.ualberta.ca/computing-science/faculty-and-staff/faculty
fa19_student,"University of California, Santa Barbara",Electrical & Computer Engineering,https://www.cs.ucsb.edu/people
fa19_student,University Of Southern California,Biomedical Engineering,https://bme.usc.edu/directory/faculty/
fa19_student,Carthage College,Computer Science,https://www.carthage.edu/computer-science/faculty/
fa19_student,University of North Carolina at Chapel Hill,Computer Science,https://cs.unc.edu/people-page/faculty/
fa19_student,USC Viterbi,Electrical and Computer Engineering,https://minghsiehece.usc.edu/directory/faculty/
fa19_student,Dartmouth,Computer Science,https://web.cs.dartmouth.edu/people/faculty
fa19_student,UC Berkeley,Computer Science,https://me.berkeley.edu/faculty/faculty-by-research-area/
fa19_student,Washington State University,Electrical Engineering and Computer Science,https://school.eecs.wsu.edu/people/faculty/
fa19_student,"University of California, Los Angeles",Electrical and computer Engineering,https://www.ee.ucla.edu/all-faculty/
fa19_student,Utah State University,Computer Science,https://cs.usu.edu/people/faculty/index
fa19_student,"University of California, Irvine",Computer Science,https://www.cs.uci.edu/faculty/
fa19_student,Saint Francis Xavier University,Computer Science,http://www2.mystfx.ca/computer-science/faculty-staff
fa19_student,NYU Tandon School of Engineering,Computer Science and Engineering,https://engineering.nyu.edu/academics/departments/computer-science-and-engineering/people
fa19_student,Princeton University,Chemical & Biological engineering,https://cbe.princeton.edu/people/faculty
fa19_student,Oregon State University,Electrical Engineering and Computer Science,https://eecs.oregonstate.edu/people/faculty-directory
fa19_student,The University of Texas at Austin,"Civil, Architectural and Environmental Engineering",https://www.caee.utexas.edu/faculty/directory
fa19_student,Ghulam Ishaq Khan Institute of Engineering Sciences and Technology (GIK),Computer Science,https://www.giki.edu.pk/Faculties/FCSEUndergraduate/Profiles
fa19_student,Clark University,Mathematics and Computer Science,https://www.clarku.edu/departments/mathematics-and-computer-science/our-faculty/
fa19_student,Harvard,Applied Mathematics,https://www.seas.harvard.edu/applied-mathematics/people
fa19_student,Northwestern University,Biomedical Engineering,https://www.mccormick.northwestern.edu/biomedical/people/faculty/
fa19_student,Ryerson University,Graduate Computer Science,https://www.ryerson.ca/science/programs/graduate/computerscience/our-faculty/
fa19_student,"California Polytechnic State University, San Luis Obispo",Computer Engineering,https://cpe.calpoly.edu/faculty/
fa19_student,Carnegie Mellon University,Chemical Engineering,https://cmu.edu/cheme/people/faculty/index.html
fa19_student,UC Merced,Computer Science & Engineering (CSE),https://engineering.ucmerced.edu/soe-bylaw-units/computer-science-engineering-cse
fa19_student,Johns Hopkins University,Electrical and Computer Engineering,https://engineering.jhu.edu/ece/faculty/
fa19_student,University of Colorado Colorado Springs,Computer Science,https://www.uccs.edu/cs/about/faculty
fa19_student,Yale,Computational Biology and Bioinformatics,https://medicine.yale.edu/bbs/computational/people/
fa19_student,UC Riverside,Computer Science & Engineering (CSE),https://www1.cs.ucr.edu/people/faculty
fa19_student,The College of New Jersey,Computer Science ,https://computerscience.tcnj.edu/faculty-staff/faculty/
fa19_student,University of Alaska Anchorage,Computer Science & Engineering (CSE),https://www.uaa.alaska.edu/academics/college-of-engineering/departments/computer-science-and-engineering/contact-us.cshtml
fa19_student,Texas Tech University,Computer Science,https://www.depts.ttu.edu/cs/faculty/
fa19_student,UC Davis,Computer Science,https://www.cs.ucdavis.edu/people/faculty/
fa19_student,University of Idaho,Computer Science,https://www.uidaho.edu/engr/departments/cs/our-people/faculty
fa19_student,Cornell University,Cornell Tech,"https://tech.cornell.edu/people/faculty/"
fa19_student,University of Richmond,Computer Science,https://cs.richmond.edu/faculty/index.html
fa19_student,Worcester Polytechnic Institute,Mechanical Engineering,https://www.wpi.edu/academics/departments/mechanical-engineering/faculty-staff
fa19_student,The University of Texas at San Antonio,Computer Science,
fa19_student,University of Manchester,Computer Science,https://www.cs.manchester.ac.uk/about/people/academic-and-research-staff/
fa19_student,University of Wisconsin-Madison,Computer Science,https://www.cs.wisc.edu/people/faculty/
fa19_student,UMass Amherst,ECE,https://ece.umass.edu/faculty
fa19_student,George Mason University,Information Sciences and Technology,https://ist.gmu.edu/people/faculty/
fa19_student,The University of Texas at Austin,Electrical and Computer Engineering,http://www.ece.utexas.edu/people/faculty
fa19_student,Tel Aviv University,Electrical Engineeringg,https://en-engineering.tau.ac.il/Engineering-Faculty-Home/acstaff
fa19_student,University of Calgary,Computer Science,http://www.ucalgary.ca/cpsc_info/contact-us
fa19_student,UC Berkeley,Chemical & Biomolecular Engineering,https://chemistry.berkeley.edu/faculty/cbe
fa19_student,New York University,Center for Data Science,https://cds.nyu.edu/our-people/faculty/
fa19_student,Rice University,Computer Science,https://csweb.rice.edu/faculty
fa19_student,"University of Florida, Gainesville",Statistics,https://stat.ufl.edu/people/faculty/
fa19_student,The University of Texas at Austin,Mechanical Engineering,http://www.engr.utexas.edu/faculty-directory/departments/me
fa19_student,"University of Michigan, Ann Arbor",Computer Science & Engineering (CSE),https://cse.engin.umich.edu/people/faculty/
fa19_student,Princeton University,Operations Research & Financial Engineering,https://orfe.princeton.edu/people/faculty
fa19_student,University of Missouri,Information Science and Educational Technologies,https://sislt.missouri.edu/faculty/
fa19_student,University of Illinois at Urbana-Champaign,Electrical and Computer Engineering,https://ece.illinois.edu/directory/faculty.asp
fa19_student,Northwestern University,Chemistry,https://www.chemistry.northwestern.edu/people/core-faculty/
fa19_student,Carneige Mellon University,Biomedical Engineering,https://www.cmu.edu/bme/People/Faculty/index.html
fa19_student,University of Washington,Computer Science,https://www.cs.washington.edu/people/faculty
fa19_student,The University of Texas at San Antonio,Mathematics,http://math.utsa.edu/directory/
fa19_student,Illinois Institute of Technology,Computer Science,https://science.iit.edu/computer-science/people/faculty
fa19_student,University of Colombo,School of Computing,https://ucsc.cmb.ac.lk/ucsc-staff/academic-staff/
fa19_student,University of Wyoming,Computer Science,http://www.uwyo.edu/cosc/cosc-directory/
